CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;ESTADO_CURSO;CODIGO_NIVEL_FORMACION;NIVEL_FORMACION;CODIGO_JORNADA;NOMBRE_JORNADA;TIPO_DE_FORMACION;FECHA_INICIO_FICHA;FECHA_TERMINACION_FICHA;ETAPA_FICHA;MODALIDAD_FORMACION;NOMBRE_RESPONSABLE;NUMERO_IDENTIFICACION_EMPRESA;TIPO_IDENTIFICACION_EMPRESA;NOMBRE_EMPRESA;CODIGO_SECTOR_PROGRAMA;NOMBRE_SECTOR_PROGRAMA;CODIGO_OCUPACION;NOMBRE_OCUPACION;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_COBERTURA;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;NUMERO_CURSOS;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES;HORAS_PLANTA;HORAS_CONTRATISTAS;HORAS_CONTRATISTAS_EXTERNOS;HORAS_MONITORES;HORAS_INST_EMPRESA;TOTAL_HORAS;TOTAL_APRENDICES_ACTIVOS;DURACION_PROGRAMA;NOMBRE_NUEVO_SECTOR;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;483887;1483887;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;11/03/2013;12/12/2014;PRACTICA;PRESENCIAL;IVAN BERNAL;8320039038;NIT;I. E. D. COLEGIO NACIONAL DIVERSIFICADO;6;PENDIENTE POR DEFINIR;8311;AJUSTADORES DE MÁQUINAS-HERRAMIENTAS;831104;100;MECANIZADO DE PRODUCTOS METALMECÁNICOS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;1;14;2;16;0:00;294:00;0:00;0:00;0:00;294:00;7;1500;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;819725;1819725;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;16/08/2014;18/10/2014;LECTIVA;PRESENCIAL;HERNANDO RODRIGUEZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;22810412;1;MANEJO BASICO DE HERAMIENTAS INFORMATICAS;57;COLOMBIA;25;CUNDINAMARCA;799;TENJO;0;;;2135;ATENCION A INSTITUCIONES;1;7;23;30;0:00;40:00;0:00;0:00;0:00;40:00;30;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;792588;1792588;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;07/07/2014;07/07/2015;LECTIVA;PRESENCIAL;GERMAN ROBAYO CRUZ;899999428;NIT;ALCALDIA DE TOCANCIPA;3;COMERCIO;1371;AUXILIARES DE ALMACÉN Y BODEGA;137126;1;LOGÍSTICA EMPRESARIAL;57;COLOMBIA;25;CUNDINAMARCA;817;TOCANCIPÁ;0;;;2135;ATENCION A INSTITUCIONES;1;9;26;35;0:00;497:56;0:00;0:00;0:00;497:56;35;1610;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;862322;1862322;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;22/10/2014;11/12/2014;LECTIVA;PRESENCIAL;EUCARIS YARURO;8999992812;NIT;ALCALDIA UBATE;4;SERVICIOS;6373;ESTILISTAS DE ESTETICISTAS Y AFINES;63730560;1;CORTES Y PEINADOS;57;COLOMBIA;25;CUNDINAMARCA;843;VILLA DE SAN DIEGO DE UBATÉ;0;;;2135;ATENCION A INSTITUCIONES;1;17;0;17;0:00;40:00;0:00;0:00;0:00;40:00;17;70;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;821925;1821925;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;20/08/2014;29/08/2014;LECTIVA;PRESENCIAL;ELIANA SANTIAGO;860023096;NIT;FUNDACION SANTA ISABEL;1;PRIMARIO Y EXTRACTIVO;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151461;2;HIGIENE Y MANIPULACION DE ALIMENTOS.;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;6;17;23;0:00;40:00;0:00;0:00;0:00;40:00;23;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;755278;1755278;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;09/05/2014;06/06/2014;LECTIVA;PRESENCIAL;OSWALDO BELEÑO VELASQUEZ;8999992812;NIT;ALCALDIA UBATE;6;PENDIENTE POR DEFINIR;8611;AYUDANTES Y OBREROS DE CONSTRUCCIÓN;86110030;1;DISEÑO Y DESARROLLO DE PROTOTIPOS EN MADERA;57;COLOMBIA;25;CUNDINAMARCA;843;VILLA DE SAN DIEGO DE UBATÉ;0;;;2135;ATENCION A INSTITUCIONES;1;14;0;14;0:00;41:00;0:00;0:00;0:00;41:00;14;40;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;812836;1812836;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;06/08/2014;04/12/2014;LECTIVA;PRESENCIAL;LUZ DEL CARMEN GUERRA OSORIO;8999994668;NIT;ALCALDIA MUNICIPAL DE COGUA;1;PRIMARIO Y EXTRACTIVO;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151432;1;EMPRENDEDOR EN ELABORACION Y COMERCIALIZACION DE DERIVADOS LACTEOS.;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;6;20;26;0:00;265:00;0:00;0:00;0:00;265:00;26;336;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;483875;1483875;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;11/03/2013;12/12/2014;PRACTICA;PRESENCIAL;SOFIA ESTUPIÑAN;8320046733;NIT;COLEGIO DIOCESANO DE  LA ASUNCION DE ZIPAQUIRA;6;PENDIENTE POR DEFINIR;5245;PATRONISTAS -PRODUCTOS DE TELA DE CUERO Y PIEL;524504;100;PATRONISTA ESCALADOR EN CONFECCIÓN INDUSTRIAL;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;1;0;19;19;0:00;120:00;0:00;0:00;0:00;120:00;18;1940;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;742132;1742132;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;28/04/2014;11/12/2015;LECTIVA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;2009266;ITS;COLEGIO DEPARTAMENTAL INTEGRADO PABLO VI;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;228120;102;PROGRAMACION DE SOFTWARE;57;COLOMBIA;25;CUNDINAMARCA;758;SOPÓ;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;1;6;13;19;0:00;89:59;0:00;0:00;0:00;89:59;19;1940;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;725278;1725278;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/04/2014;25/07/2014;LECTIVA;PRESENCIAL;PEDRO LEON FORERO;8999991728;NIT;ALCALDIA CHIA;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73311563;1;MANEJO RACIONAL DE PLAGUICIDAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;19;0;19;60:00;0:00;0:00;0:00;0:00;60:00;17;60;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;879313;1879313;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;05/11/2014;06/11/2014;LECTIVA;PRESENCIAL;DIANA BACHILLER;800214444;NIT;TRANSPORTES REINA S.A.;4;SERVICIOS;1121;PROFESIONALES EN RECURSOS HUMANOS;11210033;1;COMUNICACIÓN ASERTIVA EN EQUIPOS DE TRABAJO;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2135;ATENCION A INSTITUCIONES;1;19;1;20;0:00;10:00;0:00;0:00;0:00;10:00;20;10;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;872820;1872820;Terminada por fecha;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;26/10/2014;31/10/2014;LECTIVA;PRESENCIAL;CLAUDIA CHAPARRO;800184756;NIT;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INTEGRADA DE SUTATAUSA;4;SERVICIOS;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620170;1;PANORAMA DE RIESGOS Y PROGRAMA DE SALUD OCUPACIONAL;57;COLOMBIA;25;CUNDINAMARCA;781;SUTATAUSA;0;;;2135;ATENCION A INSTITUCIONES;1;13;12;25;0:00;20:00;0:00;0:00;0:00;20:00;25;20;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;862307;1862307;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;24/10/2014;13/12/2014;LECTIVA;PRESENCIAL;EUCARIS YARURO PRADO;800072438;NIT;HOGARES COMUNITARIOS DEL ICBF;4;SERVICIOS;6373;ESTILISTAS DE ESTETICISTAS Y AFINES;63730560;1;CORTES Y PEINADOS;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;2135;ATENCION A INSTITUCIONES;1;0;23;23;0:00;25:00;0:00;0:00;0:00;25:00;23;70;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;690746;1690746;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/03/2014;13/05/2014;LECTIVA;PRESENCIAL;LUIS JORGE SIERRA JAIME;800013638;NIT;FLORES SAGARO S.A.;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73311563;1;MANEJO RACIONAL DE PLAGUICIDAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;41;17;58;60:00;0:00;0:00;0:00;0:00;60:00;51;60;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;773507;1773507;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;07/06/2014;09/08/2014;LECTIVA;PRESENCIAL;ELIANA SANTIAGO;8999991728;NIT;ALCALDIA CHIA;6;PENDIENTE POR DEFINIR;4131;INSTRUCTORES DE FORMACIÓN PARA EL TRABAJO;41310173;1;COCINA BÁSICA NIVEL I;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;6;19;25;0:00;40:00;0:00;0:00;0:00;40:00;25;40;EDUCACION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;830693;1830693;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;05/09/2014;07/11/2014;LECTIVA;PRESENCIAL;SANDRA MOSQUERA;89999935731;NIT;ALCALDIA CHOCONTA;3;COMERCIO;5244;ARTESANOS;52441066;1;MUÑEQUERÍA Y ARREGLOS NAVIDEÑOS NIVEL BÁSICO;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;2135;ATENCION A INSTITUCIONES;1;5;16;21;0:00;40:00;0:00;0:00;0:00;40:00;21;40;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;852675;1852675;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/10/2014;22/11/2014;LECTIVA;PRESENCIAL;BERNARDO VLADYMIR;860046341;NIT;FEDERACION COLOMBIANA DE PRODUCTORES DE PAPA;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73311563;1;MANEJO RACIONAL DE PLAGUICIDAS;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2135;ATENCION A INSTITUCIONES;1;12;7;19;0:00;65:00;0:00;0:00;0:00;65:00;18;60;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;783529;1783529;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;20/06/2014;27/06/2014;LECTIVA;PRESENCIAL;YESID NARANJO;8901002510;NIT;CEMENTOS ARGOS S.A.;6;PENDIENTE POR DEFINIR;8611;AYUDANTES Y OBREROS DE CONSTRUCCIÓN;86110198;1;MAMPOSTERÍA EN LADRILLO;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;15;0;15;0:00;20:00;0:00;0:00;0:00;20:00;9;20;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;871911;1871911;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;24/10/2014;27/10/2014;LECTIVA;PRESENCIAL;WIELFRIEDO ARTEAGA;9000127559;NIT;I.E.D CAPELLANIA;5;TRANSVERSAL;;;03000063;1;FORTALECIMIENTO EN RAZONAMIENTO CUANTITATIVO PARA ARTICULACION CON LA MEDIA;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;14;18;32;0:00;40:00;0:00;0:00;0:00;40:00;32;57;;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;489492;1489492;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;15/03/2013;12/12/2014;PRACTICA;PRESENCIAL;DIANA TIERRADENTRO;8320115125;NIT;INSTITUTO PEDAGOGICO ESCALEMOS;6;PENDIENTE POR DEFINIR;1221;ASISTENTES ADMINISTRATIVOS;122121;2;ASISTENCIA ADMINISTRATIVA;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;7;8;15;0:00;150:00;0:00;0:00;0:00;150:00;14;1940;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;327003;1327003;Terminada por fecha;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;09/04/2012;09/04/2014;PRACTICA;PRESENCIAL;JEINY ROMERO;;;;2;INDUSTRIA;1221;ASISTENTES ADMINISTRATIVOS;122128;1;GESTIÓN INTEGRADA DE LA CALIDAD, MEDIO AMBIENTE, SEGURIDAD Y SALUD OCUPACIONAL;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;6;29;35;1:56;0:00;0:00;0:00;0:00;1:56;26;3880;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;819703;1819703;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;25/08/2014;24/11/2014;LECTIVA;PRESENCIAL;JOSE ISMAEL DUARTE;8999993186;NIT;ALCALDIA ZIPAQUIRA;1;PRIMARIO Y EXTRACTIVO;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151433;1;PROCESAMIENTO DE PRODUCTOS CARNICOS Y DERIVADOS;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2135;ATENCION A INSTITUCIONES;1;5;11;16;78:00;0:00;0:00;0:00;0:00;78:00;16;80;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;831983;1831983;Terminada por fecha;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;08/09/2014;06/10/2014;LECTIVA;PRESENCIAL;FELIX ANTONIO FERNANDEZ CRUZ;8999994682;NIT;ALCALDIA MUNICIPAL DE SOPO;6;PENDIENTE POR DEFINIR;1112;ANALISTAS Y AGENTES DE INVERSIONES Y FINANZAS;11120004;1;FUNDAMENTOS BASICOS PARA LA ELABORACIÓN DE NOMINA Y PRESTACIONES SOCIALES.;57;COLOMBIA;25;CUNDINAMARCA;758;SOPÓ;0;;;2135;ATENCION A INSTITUCIONES;1;2;33;35;0:00;40:00;0:00;0:00;0:00;40:00;35;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;857014;1857014;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;11/10/2014;06/12/2014;LECTIVA;PRESENCIAL;JOSE WILLIAM BOTERO;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;2;INDUSTRIA;8342;SOLDADORES;83420235;1;SOLDADURA CON PROCESO SMAW  EN UNIONES 3F Y 4F;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;17;1;18;0:00;35:00;0:00;0:00;0:00;35:00;18;40;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;839963;1839963;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;18/09/2014;19/09/2014;LECTIVA;PRESENCIAL;ARMANDO VEGA;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;5;TRANSVERSAL;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620440;1;REENTRENAMIENTO NIVEL AVANZADO TRABAJO SEGURO EN ALTURAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;19;0;19;0:00;20:00;0:00;0:00;0:00;20:00;19;20;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;758448;1758448;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;21/05/2014;06/08/2014;LECTIVA;PRESENCIAL;LUIS JORGE SIERRA JAIMES;8603538041;NIT;C.I.AGRICOLA EL REDIL LTDA.;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73311563;1;MANEJO RACIONAL DE PLAGUICIDAS;57;COLOMBIA;25;CUNDINAMARCA;486;NEMOCÓN;0;;;2135;ATENCION A INSTITUCIONES;1;27;0;27;60:00;0:00;0:00;0:00;0:00;60:00;26;60;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;749789;1749789;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;05/05/2014;15/12/2014;LECTIVA;PRESENCIAL;JULIO CESAR FUQUENE GALINDO;1000000184;ITS;CESVI COLOMBIA S.A.;2;INDUSTRIA;9395;OPERARIOS DE RECUBRIMIENTOS METÁLICOS;939504;102;RECUBRIMIENTOS METALICOS;57;COLOMBIA;25;CUNDINAMARCA;799;TENJO;4282;"CONVENIO DE COOPERACIÓN DERIVADO NO. 02 DEL CONVENIO MARCO NO. 339 DE 2013 CELEBRADO ENTRE EL SERVICIO NACIONAL DE APRENDIZAJE - SENA Y EL CENTRO DE EXPERIMENTACION Y SEGURIDAD VIAL COLOMBIA ""CESVI COLOMBIA S.A.""";S;0;;1;38;4;42;0:00;0:00;616:00;0:00;0:00;616:00;40;2200;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;812364;1812364;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/08/2014;08/08/2014;LECTIVA;PRESENCIAL;MARTHA MARIÑO;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;6;PENDIENTE POR DEFINIR;0621;GERENTES DE COMERCIO AL POR MENOR;06210001;1;FACILITAR EL SERVICIO AL CLIENTE INTERNO Y EXTERNO DE ACUERDO CON LAS POLITICAS DE LA ORGANIZACION;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;0;21;21;0:00;40:00;0:00;0:00;0:00;40:00;21;40;COMERCIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;774428;1774428;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;09/06/2014;07/07/2014;LECTIVA;PRESENCIAL;DIANA MILENA ROMERO SUAREZ;8999994682;NIT;ALCALDIA MUNICIPAL DE SOPO;1;PRIMARIO Y EXTRACTIVO;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151461;2;HIGIENE Y MANIPULACION DE ALIMENTOS.;57;COLOMBIA;25;CUNDINAMARCA;758;SOPÓ;0;;;2135;ATENCION A INSTITUCIONES;1;9;13;22;0:00;40:00;0:00;0:00;0:00;40:00;11;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;774443;1774443;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;09/06/2014;28/07/2014;LECTIVA;PRESENCIAL;SANDRA PATRICIA MOSQUERA;8999994453;NIT;ALCALDIA MUNICIPAL VILLAPINZON.;2;INDUSTRIA;5243;DISEÑADORES DE TEATRO DE MODA DE EXHIBICIÓN DE Y OTROS DISEÑADORES CREATIVOS;52430082;3;CONFECCIÓN DE PIJAMAS.;57;COLOMBIA;25;CUNDINAMARCA;873;VILLAPINZÓN;0;;;2135;ATENCION A INSTITUCIONES;1;0;18;18;0:00;48:00;0:00;0:00;0:00;48:00;18;48;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;627249;1627249;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;27/12/2013;20/01/2016;LECTIVA;PRESENCIAL;GERMAN ROBAYO CRUZ;;;;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;228106;102;ANALISIS Y DESARROLLO DE SISTEMAS DE INFORMACION;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;12;8;20;0:00;537:00;0:00;0:00;0:00;537:00;20;3410;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;806465;1806465;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;28/07/2014;02/12/2014;LECTIVA;PRESENCIAL;YOLANDA SOTO CALDERON;8999993953;NIT;ALCALDÍA DE GUATAVITA;1;PRIMARIO Y EXTRACTIVO;7332;TRABAJADORES PECUARIOS;73321000;1;PRODUCCIÓN Y COMERCIALIZACIÓN DE LECHE DE CALIDAD EN ZONA DE LADERA CON APLICACION DE BPG;57;COLOMBIA;25;CUNDINAMARCA;326;GUATAVITA;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;21;10;31;0:00;208:00;0:00;0:00;0:00;208:00;31;320;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;860451;1860451;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;20/10/2014;23/10/2014;LECTIVA;PRESENCIAL;SONIA MARITZA RUBIO;8901002510;NIT;CEMENTOS ARGOS S.A.;6;PENDIENTE POR DEFINIR;2231;TÉCNICOS EN CONSTRUCCIÓN Y ARQUITECTURA;22310106;1;INTERPRETACIÓN PLANOS ESTRUCTURALES;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;14;1;15;0:00;20:00;0:00;0:00;0:00;20:00;15;20;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;888339;1888339;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;19/11/2014;28/11/2014;LECTIVA;PRESENCIAL;HAROLD JURADO DUQUE;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;2;INDUSTRIA;9351;OPERADORES DE MÁQUINAS PARA COSER;93510407;1;OPERACIÓN DE MÁQUINA PLANA FILETEADORA;57;COLOMBIA;25;CUNDINAMARCA;873;VILLAPINZÓN;0;;;2135;ATENCION A INSTITUCIONES;1;1;23;24;0:00;16:00;0:00;0:00;0:00;16:00;24;40;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;865492;1865492;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;20/10/2014;21/10/2014;LECTIVA;PRESENCIAL;CARMEN EMILSE;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;5;TRANSVERSAL;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620440;1;REENTRENAMIENTO NIVEL AVANZADO TRABAJO SEGURO EN ALTURAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;12;3;15;0:00;20:00;0:00;0:00;0:00;20:00;15;20;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;816863;1816863;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;13/08/2014;10/12/2014;LECTIVA;PRESENCIAL;HUGO ALDEMAR DE CASTRO;8999994453;NIT;ALCALDIA MUNICIPAL VILLAPINZON.;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73311522;1;EMPRENDEDOR EN PRODUCCION AGRICOLA DE CULTIVOS TRANSITORIOS.;57;COLOMBIA;25;CUNDINAMARCA;873;VILLAPINZÓN;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;18;15;33;0:00;128:00;0:00;0:00;0:00;128:00;33;280;AGROPECUARIO;
